cross,reynolds,temporal_l,temporal_r,viscous
0.00039878345204479124,6.409192453414552e-08,0.0004711757901066354,0.00043300687904534774,-0.0003759540119451473
0.00010608285419023366,4.419231926485196e-09,0.00011140624032093982,0.00010470540275036299,-3.863809997867228e-05
0.00212071543050426,1.8400574048940812e-06,0.0005174037736282946,0.0006289870067282502,-0.0004111337240742391
0.05639535066870945,0.0016070155663581976,0.01223896448250612,0.014638639992612057,-0.008884962608118163
0.00218794721433388,2.5842519793328936e-06,-0.0006795034246733022,-0.0007626324670054365,0.001100295865431416
0.00331533881571159,5.053229247757815e-06,-0.0008683271005047329,-0.0008348987803305722,0.0016251259537570558
0.0033214355931498246,4.603005213459087e-06,0.0001366807538507838,0.00022137208152979738,0.0010469863921581113
0.0018382250212340154,1.350524572839978e-06,0.0009163835921822897,0.0009194945282303544,-0.00035383460968788777
0.0005343009095544149,1.1276412473218416e-07,0.0005516703915106953,0.0005138143960961112,-0.00043966484923044485
0.0001430290831015787,7.883602254607498e-09,0.00015018705484598924,0.00013976211406299097,-7.213499621967973e-05
0.002280428833608518,2.084912772841607e-06,0.0005074374380317793,0.0006156401547223891,-0.00044353221148946305
0.05968175915428825,0.001781760026294244,0.012351831130698026,0.014891180682870299,-0.00973460983205543
0.0020457275923629627,2.266486479989151e-06,-0.0006867825362085123,-0.000674870692318803,0.0005699645001431258
0.0031303075303192813,4.483887893705993e-06,-0.0008512365448437307,-0.000830108548913661,0.0015711414819354133
0.003341118650079433,4.609391356933906e-06,-2.871612286403302e-05,5.038450398820227e-05,0.0011185215613952228
0.0020608242663474317,1.6702938535246882e-06,0.0008328647276060714,0.0008500996890396118,-0.00030355230028594835
0.0006897265322821538,1.8428205740550625e-07,0.0006203662214791005,0.0005852833413282346,-0.000499187299760086
0.00019182436685877223,1.3935257464021584e-08,0.00019662565401608624,0.0001824514132434837,-0.00011324151213882216
0.0024406135331779704,2.340482486463931e-06,0.0005001319205026833,0.0006046192157569718,-0.00047774381772543693
0.06301989585537045,0.0019674385402850343,0.01247032174195935,0.014960144089156548,-0.009862335468486028
0.0019280158928224598,2.0023962849092354e-06,-0.0005227025175258256,-0.0005993260195139241,0.0009496804338280252
0.002949412862440069,3.964046182137298e-06,-0.000821365873640821,-0.0008100110537051971,0.0015107844026676642
0.0033248070447310725,4.521079697754939e-06,-0.00016804004490411615,-9.657879610175755e-05,0.0011736370317944958
0.00226121965589872,1.980592261525048e-06,0.0007280264836794005,0.000757126092600616,-0.0002434668391115861
0.0008615920996907416,2.821862713023132e-07,0.0006725882633352544,0.0006425098033714919,-0.0005519861490796874
